id,mol_dir_name,bmrbacc,sub_id,x_chem_shift,y_chem_shift,x_width,y_width,height,volume
155,D_fructose,bmse000010,36,70.466,3.772,1.81,2.684,6106300,10527580
156,D_fructose,bmse000010,37,70.257,3.774,2.478,2.474,145467100,758906600
157,D_fructose,bmse000010,38,70.037,3.771,1.894,3.135,8674769,23956000
158,D_fructose,bmse000010,39,66.587,3.719,2.147,3.067,141669300,768907900
159,D_fructose,bmse000010,40,66.072,3.714,2.24,2.983,180208100,1051521000
160,D_fructose,bmse000010,41,63.803,3.702,2.764,4.184,14191420,141224300
161,D_fructose,bmse000010,42,66.587,3.689,2.158,2.979,210164100,1107786000
162,D_fructose,bmse000010,43,83.385,3.684,2.583,2.568,7224844,22698610
163,D_fructose,bmse000010,44,65.071,3.685,2.209,3.69,34560500,341917300
164,D_fructose,bmse000010,45,66.072,3.682,2.267,2.902,153519300,885121600
165,D_fructose,bmse000010,46,65.072,3.672,2.18,6.842,33931310,542396500
166,D_fructose,bmse000010,47,63.8,3.674,2.675,3.218,15922500,136540100
167,D_fructose,bmse000010,48,63.819,3.653,2.475,3.518,7683746,74354710
168,D_fructose,bmse000010,49,65.611,3.646,2.424,2.581,56619010,302188300
169,D_fructose,bmse000010,50,65.071,3.646,2.117,10.579,16932750,500209500
170,D_fructose,bmse000010,51,65.365,3.604,2.289,2.761,26381470,143734800
171,D_fructose,bmse000010,52,65.365,3.575,2.281,2.662,98810460,574660500
172,D_fructose,bmse000010,53,66.587,3.567,2.209,2.802,211273700,1090686000
173,D_fructose,bmse000010,54,65.366,3.554,2.199,2.937,92844190,515968400
174,D_fructose,bmse000010,55,66.587,3.538,2.213,2.799,147608000,752674400
175,D_fructose,bmse000010,56,65.367,3.525,2.229,2.982,24525530,131315900
176,D_galactose,bmse000013,1,97.647,5.272,2.095,4.703,7161179,39328750
177,D_galactose,bmse000013,2,94.998,5.256,2.16,3.629,144773800,1010960000
178,D_galactose,bmse000013,3,103.645,5.212,2.528,3.02,13068630,67943340
179,D_galactose,bmse000013,4,111.862,5.015,2.932,3.88,4071740,14016850
180,D_galactose,bmse000013,5,52.378,4.822,2.156,4.385,4894584,16077170
181,D_galactose,bmse000013,6,52.407,4.785,2.174,4.584,14487710,138358900
182,D_galactose,bmse000013,7,99.168,4.585,2.268,2.614,212517700,1219173000
183,D_galactose,bmse000013,8,74.586,4.578,2.637,2.655,9880144,42339630
184,D_galactose,bmse000013,9,99.169,4.566,2.199,2.936,221719600,1439905000
185,D_galactose,bmse000013,10,52.321,4.565,2.718,3.476,4524448,14610140
186,D_galactose,bmse000013,11,78.368,4.098,2.185,3.398,8428614,61809420
187,D_galactose,bmse000013,12,63.894,4.086,2.001,3.953,4415384,12597280
188,D_galactose,bmse000013,13,78.948,4.079,2.272,4.001,5323379,14030800
189,D_galactose,bmse000013,14,73.199,4.08,2.264,3.627,90264930,962563600
190,D_galactose,bmse000013,15,63.896,4.076,2.112,3.56,4315232,12597280
191,D_galactose,bmse000013,16,84.626,4.036,2.084,7.869,8190307,69828820
192,D_galactose,bmse000013,17,83.991,4.008,2.038,5.391,10908820,96745920
193,D_galactose,bmse000013,18,72.021,3.979,2.31,3.28,154309800,1044016000
194,D_galactose,bmse000013,19,52.426,3.984,1.977,4.484,4704512,8567602
195,D_galactose,bmse000013,20,75.514,3.923,2.814,1.9,6423409,11649470
196,D_galactose,bmse000013,21,71.458,3.921,2.146,3.52,329366800,2149561000
197,D_galactose,bmse000013,22,52.432,3.921,1.954,4.759,5289516,31049710
198,D_galactose,bmse000013,23,71.683,3.915,2.228,2.723,4632356,4551768
199,D_galactose,bmse000013,24,71.878,3.863,2.299,2.969,46146420,287284200
200,D_galactose,bmse000013,25,71.058,3.841,2.225,3.536,26929410,184437100
201,D_galactose,bmse000013,26,71.878,3.835,2.29,3.091,78935150,508553600
202,D_galactose,bmse000013,27,71.878,3.806,2.227,4.18,31347700,279188700
203,D_galactose,bmse000013,28,71.056,3.808,2.177,3.684,71198500,584946200
204,D_galactose,bmse000013,29,73.34,3.798,2.305,5.733,6175752,45902940
205,D_galactose,bmse000013,30,63.683,3.792,2.512,2.758,13396420,69627910
206,D_galactose,bmse000013,31,71.057,3.781,2.232,3.453,46950370,339197600
207,D_galactose,bmse000013,32,74.504,3.774,2.214,3.085,5286660,14869560
208,D_galactose,bmse000013,33,83.431,3.765,2.355,4.259,6529050,40851640
209,D_galactose,bmse000013,34,63.691,3.761,2.397,4.268,112118300,1875397000
210,D_galactose,bmse000013,35,78.057,3.759,2.457,3.202,3821208,3707422
211,D_galactose,bmse000013,36,77.665,3.759,2.318,2.907,4755097,8601575
212,D_galactose,bmse000013,37,74.502,3.761,1.786,4.267,4839061,19572530
213,D_galactose,bmse000013,38,77.873,3.747,2.58,2.406,74261690,380621200
214,D_galactose,bmse000013,39,63.695,3.744,2.401,3.333,323583800,2356615000
215,D_galactose,bmse000013,40,108.192,3.739,3.04,4.336,4153810,8129842
216,D_galactose,bmse000013,41,63.895,3.73,2.111,4.124,160384500,1473415000
217,D_galactose,bmse000013,42,73.196,3.726,2.347,2.768,19672990,89372540
218,D_galactose,bmse000013,43,63.896,3.719,2.057,5.376,129362200,1568321000
219,D_galactose,bmse000013,44,63.694,3.713,2.477,3.006,63761440,644331800
220,D_galactose,bmse000013,45,77.866,3.705,2.357,8.69,146065200,2065619000
221,D_galactose,bmse000013,46,63.899,3.685,2.272,4.017,9826759,169831800
222,D_galactose,bmse000013,47,65.177,3.683,2.507,3.402,5051744,21926560
223,D_galactose,bmse000013,48,65.429,3.672,2.303,3.878,6420908,57117580
224,D_galactose,bmse000013,49,75.511,3.653,2.458,3.243,98079730,800869600
225,D_galactose,bmse000013,50,71.459,3.654,2.512,2.077,5693210,9863438
226,D_galactose,bmse000013,51,65.434,3.652,2.39,3.038,6697782,36899690
227,D_galactose,bmse000013,52,74.587,3.642,2.455,3.686,29892890,228642600
228,D_galactose,bmse000013,53,65.436,3.634,2.301,3.838,4512655,15126560
229,D_galactose,bmse000013,54,75.504,3.627,2.354,3.416,115756100,936049800
230,D_galactose,bmse000013,55,71.465,3.628,2.8,2.029,5741446,9642386
231,D_galactose,bmse000013,56,74.585,3.506,2.769,2.436,67694580,478915900
232,D_galactose,bmse000013,57,99.167,3.498,2.31,2.394,6986976,24970520
233,D_galactose,bmse000013,58,75.505,3.501,2.229,2.788,15891800,108088100
234,D_galactose,bmse000013,59,75.516,3.484,2.997,2.866,14771120,147823400
235,D_galactose,bmse000013,60,74.595,3.483,2.633,2.689,110320100,787858800
236,D_galactose,bmse000013,61,99.171,3.47,2.333,2.536,6617304,17749920
237,D_galactose,bmse000013,62,75.513,3.469,2.285,4.048,13014780,108994500
238,D_galactose,bmse000013,63,74.582,3.46,2.66,2.594,61775630,411502800
239,D_glucose,bmse000015,1,94.796,5.222,2.107,3.849,47923920,333255900
240,D_glucose,bmse000015,2,98.611,4.645,2.439,2.63,53547650,349254100
241,D_glucose,bmse000015,3,76.837,4.64,2.47,2.593,3264473,10573090
242,D_glucose,bmse000015,4,98.612,4.626,2.444,2.678,58965860,390910000
243,D_glucose,bmse000015,5,63.439,3.903,2.323,2.971,32006640,192032700
244,D_glucose,bmse000015,6,63.44,3.872,2.307,3.086,45589170,288427400
245,D_glucose,bmse000015,7,63.316,3.847,2.322,3.055,15296780,101518500
246,D_glucose,bmse000015,8,72.324,3.827,2.172,3.654,3321538,14067230
247,D_glucose,bmse000015,9,74.155,3.822,2.08,5.417,20415580,298126300
248,D_glucose,bmse000015,10,63.299,3.817,2.338,2.909,32554080,201174900
249,D_glucose,bmse000015,11,74.161,3.772,2.218,2.312,3756264,10202600
250,D_glucose,bmse000015,12,63.296,3.765,2.19,10.973,17805830,525008600
251,D_glucose,bmse000015,13,63.397,3.733,2.194,4.304,32643150,365831100
252,D_glucose,bmse000015,14,78.652,3.73,2.865,1.986,2635806,4620772
253,D_glucose,bmse000015,15,75.474,3.73,2.414,2.543,10724030,52938200
254,D_glucose,bmse000015,16,63.419,3.726,2.18,6.451,31801470,537367200
255,D_glucose,bmse000015,17,75.473,3.705,2.473,2.537,23528850,129149800
256,D_glucose,bmse000015,18,78.702,3.698,2.631,2.087,3398374,10333960
257,D_glucose,bmse000015,19,74.181,3.696,1.913,7.158,2107198,4111470
258,D_glucose,bmse000015,20,75.467,3.681,2.464,2.536,12761430,77207160
259,D_glucose,bmse000015,21,74.178,3.537,2.174,3.905,20148120,179570500
260,D_glucose,bmse000015,22,75.482,3.527,2.201,3.409,4732386,24714310
261,D_glucose,bmse000015,23,74.176,3.512,2.169,3.752,19061740,172901900
262,D_glucose,bmse000015,24,78.449,3.505,2.383,2.658,17611640,98725460
263,D_glucose,bmse000015,25,76.778,3.501,2.9,2.191,2588386,4748842
264,D_glucose,bmse000015,26,78.526,3.48,2.473,2.956,49484740,344445800
265,D_glucose,bmse000015,27,76.846,3.472,2.694,3.13,4334090,20751580
266,D_glucose,bmse000015,28,78.585,3.457,2.299,3.6,50529130,611156100
267,D_glucose,bmse000015,29,72.294,3.461,2.067,3.411,9836436,63726280
268,D_glucose,bmse000015,30,78.589,3.411,2.354,2.677,18971620,110230300
269,D_glucose,bmse000015,31,72.313,3.392,2.124,5.427,43674840,592651800
270,D_glucose,bmse000015,32,78.549,3.377,2.608,2.518,4706257,29514150
271,D_glucose,bmse000015,33,72.318,3.37,2.11,10.018,20125730,597263200
272,D_glucose,bmse000015,34,76.837,3.257,2.44,3.159,21959730,183080900
273,D_glucose,bmse000015,35,78.497,3.235,2.456,3.195,3990677,27294820
274,D_glucose,bmse000015,36,76.843,3.235,2.582,2.6,42242260,269105400
275,D_glucose,bmse000015,37,76.845,3.213,2.598,2.546,22424640,151705500
276,D_mannose,bmse000018,1,96.745,5.175,2.481,2.69,87889140,511387100
277,D_mannose,bmse000018,2,96.393,4.893,2.245,2.672,57495710,283310800
278,D_mannose,bmse000018,3,73.894,3.936,2.347,4.025,44292710,569447500
279,D_mannose,bmse000018,4,73.423,3.928,2.379,3.605,78691060,747297700
280,D_mannose,bmse000018,5,63.662,3.916,2.252,3.194,16798260,102768100
281,D_mannose,bmse000018,6,63.666,3.884,2.317,2.914,50171720,303231900
282,D_mannose,bmse000018,7,72.952,3.854,2.231,3.258,30423710,205379900
283,D_mannose,bmse000018,8,63.661,3.854,2.318,2.796,45713200,260113300
284,D_mannose,bmse000018,9,69.555,3.842,2.315,3.466,5095621,26737470
285,D_mannose,bmse000018,10,72.952,3.829,2.245,3.277,33656340,234597100
286,D_mannose,bmse000018,11,75.11,3.815,2.14,4.517,24946300,290249900
287,D_mannose,bmse000018,12,69.562,3.81,2.601,3.098,2904269,13474760
288,D_mannose,bmse000018,13,75.107,3.795,2.236,3.282,21432630,158946300
289,D_mannose,bmse000018,14,63.658,3.796,2.366,2.824,6449921,52795130
290,D_mannose,bmse000018,15,75.131,3.774,2.398,2.334,6964618,37887320
291,D_mannose,bmse000018,16,63.656,3.773,2.172,4.672,26960940,294945100
292,D_mannose,bmse000018,17,63.665,3.749,2.214,4.57,30402050,379597700
293,D_mannose,bmse000018,18,63.667,3.732,2.264,3.62,25664910,298042600
294,D_mannose,bmse000018,19,63.682,3.703,2.371,2.895,8423317,54178840
295,D_mannose,bmse000018,20,69.563,3.677,2.559,2.513,17755520,95626270
296,D_mannose,bmse000018,21,75.117,3.67,2.391,2.672,5218628,57333500
297,D_mannose,bmse000018,22,72.936,3.67,2.177,2.428,4398238,15477930
298,D_mannose,bmse000018,23,75.768,3.665,2.195,3.167,17012070,117005400
299,D_mannose,bmse000018,24,69.53,3.651,2.441,2.804,34377630,208253000
300,D_mannose,bmse000018,25,75.761,3.64,2.155,3.537,20268680,171719100
301,D_mannose,bmse000018,26,72.933,3.636,2.376,2.651,2345373,2310508
302,D_mannose,bmse000018,27,69.554,3.626,2.464,2.61,14640110,81019660
303,D_mannose,bmse000018,28,75.768,3.589,2.196,2.395,3493489,9061817
304,D_mannose,bmse000018,29,69.318,3.591,2.466,2.474,9099535,44230570
305,D_mannose,bmse000018,30,69.304,3.567,2.54,2.424,16261590,79032750
306,D_mannose,bmse000018,31,75.777,3.556,2.238,3.064,2227912,4089761
307,D_mannose,bmse000018,32,69.309,3.542,2.49,2.461,7713054,34894620
308,D_mannose,bmse000018,33,78.869,3.395,2.176,3.974,10822610,118866500
309,D_mannose,bmse000018,34,78.873,3.378,2.156,3.93,15061470,157769200
310,D_mannose,bmse000018,35,69.276,3.378,2.282,3.455,2405536,10450220
311,D_mannose,bmse000018,36,78.88,3.357,2.188,3.301,9386392,63501570
312,D_psicose,bmse000020,1,73.149,4.337,2.305,4.658,17357710,135339600
313,D_psicose,bmse000020,2,73.956,4.195,2.189,3.565,65997330,434893200
314,D_psicose,bmse000020,3,86.032,4.095,2.166,3.178,81221870,476977800
315,D_psicose,bmse000020,4,72.405,4.091,2.288,2.924,199487700,1171064000
316,D_psicose,bmse000020,5,65.651,4.08,2.449,2.668,28126450,113918900
317,D_psicose,bmse000020,6,65.66,4.049,2.358,2.854,33342840,153965400
318,D_psicose,bmse000020,7,77.143,4.032,2.197,5.141,27030630,163252200
319,D_psicose,bmse000020,8,66.638,4.004,2.137,3.934,50312130,352693600
320,D_psicose,bmse000020,9,86.038,3.993,2.059,5.484,15947800,67913980
321,D_psicose,bmse000020,10,70.953,3.947,2.169,3.671,56709070,388080000
322,D_psicose,bmse000020,11,63.708,3.837,2.769,2.637,15649820,71768270
323,D_psicose,bmse000020,12,58.834,3.826,2.131,4.427,33836920,224977200
324,D_psicose,bmse000020,13,67.48,3.826,2.385,3.055,47081960,247388900
325,D_psicose,bmse000020,14,65.554,3.81,2.408,4.589,37295610,338053900
326,D_psicose,bmse000020,15,63.702,3.807,2.766,2.827,20735100,94872300
327,D_psicose,bmse000020,16,72.29,3.801,2.255,3.403,56393900,367949000
328,D_psicose,bmse000020,17,65.485,3.778,2.374,3.128,47901310,300962900
329,D_psicose,bmse000020,18,62.495,3.772,2.325,3.165,30170870,153515900
330,D_psicose,bmse000020,19,62.494,3.742,2.37,3.063,51256260,295892700
331,D_psicose,bmse000020,20,67.088,3.696,2.252,3.196,70857180,408371500
332,D_psicose,bmse000020,21,64.377,3.693,2.436,2.859,30310600,142165800
333,D_psicose,bmse000020,22,64.353,3.665,2.494,2.772,44766980,256643100
334,D_psicose,bmse000020,23,62.491,3.649,2.257,4.315,38428480,283032700
335,D_psicose,bmse000020,24,58.81,3.648,2.219,3.94,33518440,201455100
336,D_psicose,bmse000020,25,62.486,3.62,2.24,4.976,24289540,249661900
337,D_psicose,bmse000020,26,63.645,3.612,2.345,2.721,21609270,84127210
338,D_psicose,bmse000020,27,65.421,3.587,2.244,2.564,33806120,128449600
339,D_psicose,bmse000020,28,63.646,3.583,2.297,2.692,14509020,14295320
340,D_psicose,bmse000020,29,64.615,3.573,2.342,2.836,173336300,988671000
341,D_psicose,bmse000020,30,65.428,3.559,2.369,2.922,30039000,125244400
342,D_psicose,bmse000020,31,64.395,3.448,2.48,2.558,37419300,151290100
343,D_psicose,bmse000020,32,64.4,3.419,2.49,2.582,29232680,119496400
344,D_sorbose,bmse000022,1,64.485,3.718,2.073,9.356,97308460,1303951000
345,D_sorbose,bmse000022,2,66.171,3.707,2.334,2.749,120648800,622986600
346,D_sorbose,bmse000022,3,76.539,3.692,2.268,2.912,44241540,129013200
347,D_sorbose,bmse000022,4,66.172,3.678,2.338,2.679,166238500,826971800
348,D_sorbose,bmse000022,5,64.485,3.672,2.199,3.029,65907440,319430500
349,D_sorbose,bmse000022,6,76.533,3.669,2.274,2.883,97910610,536484000
350,D_sorbose,bmse000022,7,72.114,3.652,2.253,2.976,34919400,116031800
351,D_sorbose,bmse000022,8,76.535,3.646,2.286,2.853,65527980,311154600
352,D_sorbose,bmse000022,9,64.484,3.645,2.255,2.798,100377400,520187100
353,D_sorbose,bmse000022,10,72.12,3.621,2.312,3.289,71483600,401445700
354,D_sorbose,bmse000022,11,64.48,3.621,2.223,2.946,82459400,395794600
355,D_sorbose,bmse000022,12,72.12,3.596,2.258,8.223,55063380,900864000
356,D_sorbose,bmse000022,13,66.17,3.517,2.266,2.942,154181600,817483400
357,D_sorbose,bmse000022,14,73.068,3.5,2.251,2.917,136813000,728535500
358,D_sorbose,bmse000022,15,66.17,3.489,2.273,2.881,118647600,615259100
359,D_sorbose,bmse000022,16,73.07,3.477,2.221,2.993,119666000,736085200
360,D_tagatose,bmse000023,1,62.835,4.198,2.34,3.033,18634270,60766710
361,D_tagatose,bmse000023,2,62.84,4.166,2.408,2.774,21199480,87824450
362,D_tagatose,bmse000023,3,73.615,4.02,2.117,4.036,32921080,239509700
363,D_tagatose,bmse000023,4,66.405,3.939,2.173,3.419,41098420,244792200
364,D_tagatose,bmse000023,5,71.987,3.92,2.12,4.325,35466000,261658200
365,D_tagatose,bmse000023,6,72.503,3.894,2.193,3.133,250242200,1502879000
366,D_tagatose,bmse000023,7,73.626,3.85,2.112,3.804,156761300,1308234000
367,D_tagatose,bmse000023,8,69.07,3.851,2.186,4.05,102147000,902204000
368,D_tagatose,bmse000023,9,69.071,3.809,2.257,2.933,18482330,54296260
369,D_tagatose,bmse000023,10,64.949,3.764,2.114,4.266,56686660,518183300
370,D_tagatose,bmse000023,11,64.953,3.737,2.132,4.225,91693010,822236400
371,D_tagatose,bmse000023,12,66.593,3.732,2.271,2.702,108026100,556840100
372,D_tagatose,bmse000023,13,66.593,3.702,2.344,2.658,143147500,746015600
373,D_tagatose,bmse000023,14,66.209,3.679,2.303,2.642,27528080,127033900
374,D_tagatose,bmse000023,15,65.018,3.667,2.581,3.369,14436080,80320390
375,D_tagatose,bmse000023,16,64.954,3.643,2.164,4.355,49813160,569680200
376,D_tagatose,bmse000023,17,69.07,3.637,2.132,3.279,12467920,12222880
377,D_tagatose,bmse000023,18,64.954,3.623,2.156,4.37,63793850,688622400
378,D_tagatose,bmse000023,19,62.836,3.615,2.413,2.83,21017140,87961180
379,D_tagatose,bmse000023,20,62.836,3.584,2.276,3.069,17839620,58397600
380,D_tagatose,bmse000023,21,65.255,3.579,2.589,3.036,14204540,44408170
381,D_tagatose,bmse000023,22,65.304,3.562,2.224,3.006,12812050,12790950
382,D_tagatose,bmse000023,23,66.592,3.521,2.3,2.729,137560100,730982800
383,D_tagatose,bmse000023,24,66.592,3.491,2.296,2.727,111272800,589822000
384,D_xylose,bmse000026,1,64.943,5.186,2.723,3.338,111754000,916974000
385,D_xylose,bmse000026,2,69.335,4.579,2.774,2.455,152252800,1065030000
386,D_xylose,bmse000026,3,76.746,4.572,2.935,2.622,8344031,15451810
387,D_xylose,bmse000026,4,69.336,4.559,2.691,2.735,143326700,1118999000
388,D_xylose,bmse000026,5,67.909,3.929,2.346,5.699,77938690,1450801000
389,D_xylose,bmse000026,6,67.91,3.901,2.393,3.297,80581060,638294600
390,D_xylose,bmse000026,7,72.113,3.701,2.606,2.243,-11691450,-37162450
391,D_xylose,bmse000026,8,63.653,3.693,2.858,2.63,110077100,908122900
392,D_xylose,bmse000026,9,75.529,3.679,2.589,2.722,19203790,113765200
393,D_xylose,bmse000026,10,72.114,3.68,2.518,3.097,28319500,168416000
394,D_xylose,bmse000026,11,63.658,3.674,2.711,2.612,137451500,1005157000
395,D_xylose,bmse000026,12,75.533,3.656,2.63,2.48,48261280,288847100
396,D_xylose,bmse000026,13,71.952,3.649,2.703,3.158,27732550,237378700
397,D_xylose,bmse000026,14,74.17,3.641,2.848,2.519,10025140,32251930
398,D_xylose,bmse000026,15,75.532,3.633,2.554,2.635,37872560,231440700
399,D_xylose,bmse000026,16,72.113,3.629,2.472,3.55,28645170,340827800
400,D_xylose,bmse000026,17,71.94,3.625,2.699,3.838,51975410,770152400
401,D_xylose,bmse000026,18,63.66,3.626,2.565,2.894,8215626,27545740
402,D_xylose,bmse000026,19,67.91,3.62,2.304,3.337,9985175,31615810
403,D_xylose,bmse000026,20,71.941,3.612,2.722,5.962,45706320,910806100
404,D_xylose,bmse000026,21,72.113,3.606,2.551,2.695,44188280,321186500
405,D_xylose,bmse000026,22,72.115,3.586,2.591,2.64,35696280,263397300
406,D_xylose,bmse000026,23,71.956,3.588,2.496,3.976,26315070,319015400
407,D_xylose,bmse000026,24,72.116,3.564,2.54,2.382,10267490,18314310
408,D_xylose,bmse000026,25,74.174,3.526,2.576,3.449,52690370,441297900
409,D_xylose,bmse000026,26,75.531,3.519,2.633,3.191,10761440,47734540
410,D_xylose,bmse000026,27,74.176,3.502,2.458,4.398,42358360,539414500
411,D_xylose,bmse000026,28,78.526,3.448,2.847,2.451,42243010,312404200
412,D_xylose,bmse000026,29,71.947,3.441,3.5,2.337,8041780,15251030
413,D_xylose,bmse000026,30,78.533,3.424,4.413,2.243,58181440,546188800
414,D_xylose,bmse000026,31,78.532,3.4,2.95,2.277,40118060,225957600
415,D_xylose,bmse000026,32,67.908,3.342,2.55,2.636,79973220,492841200
416,D_xylose,bmse000026,33,67.909,3.314,2.47,2.806,132291900,798031300
417,D_xylose,bmse000026,34,67.91,3.286,2.515,2.631,60734700,345133700
418,D_xylose,bmse000026,35,76.742,3.24,2.818,2.466,59005820,445654400
419,D_xylose,bmse000026,36,76.75,3.218,3.051,2.467,98471740,744075300
420,D_xylose,bmse000026,37,76.746,3.196,2.917,2.565,47406820,325166800
421,alpha_ketoglutaric_acid,bmse000064,1,38.572,3.019,2.302,2.962,5338050,40452120
422,alpha_ketoglutaric_acid,bmse000064,2,38.572,3.002,2.382,2.687,9690623,64951540
423,alpha_ketoglutaric_acid,bmse000064,3,38.569,2.985,2.385,2.822,4632919,35895460
424,alpha_ketoglutaric_acid,bmse000064,4,33.321,2.45,2.168,3.567,5753113,71530370
425,alpha_ketoglutaric_acid,bmse000064,5,33.318,2.434,2.272,2.897,10718670,71823980
426,alpha_ketoglutaric_acid,bmse000064,6,33.316,2.417,2.326,2.734,5377902,38533600
427,alpha_lactose,bmse000065,1,94.533,5.222,2.041,4.016,7006027,13505900
428,alpha_lactose,bmse000065,2,72.845,5.222,2.151,3.414,5350801,10224110
429,alpha_lactose,bmse000065,3,98.48,4.673,2.469,2.589,38708900,240284700
430,alpha_lactose,bmse000065,4,76.533,4.667,2.289,3.029,14737200,62494730
431,alpha_lactose,bmse000065,5,98.48,4.654,2.329,3.467,40740380,409154300
432,alpha_lactose,bmse000065,6,105.643,4.458,2.292,3.261,52882700,407913900
433,alpha_lactose,bmse000065,7,73.69,4.452,2.526,2.704,9783276,50096170
434,alpha_lactose,bmse000065,8,105.637,4.44,2.347,2.915,54871040,382985000
435,alpha_lactose,bmse000065,9,62.815,3.968,2.329,3.066,21090610,116949600
436,alpha_lactose,bmse000065,10,72.842,3.942,1.983,8.229,18956670,268079800
437,alpha_lactose,bmse000065,11,62.804,3.935,2.336,2.888,32482110,178422900
438,alpha_lactose,bmse000065,12,75.238,3.928,2.565,2.334,17029520,76417780
439,alpha_lactose,bmse000065,13,73.687,3.927,2.171,3.575,13835670,85212050
440,alpha_lactose,bmse000065,14,71.282,3.926,2.418,3.41,201109400,1511716000
441,alpha_lactose,bmse000065,15,62.703,3.902,2.488,3.359,8070670,27942040
442,alpha_lactose,bmse000065,16,62.678,3.869,2.172,4.05,62167120,550857300
443,alpha_lactose,bmse000065,17,74.132,3.855,2.261,3.089,6032526,10881690
444,alpha_lactose,bmse000065,18,74.135,3.831,2.393,2.857,19087020,122345400
445,alpha_lactose,bmse000065,19,63.734,3.821,2.271,2.983,11892010,63295380
446,alpha_lactose,bmse000065,20,77.539,3.817,2.789,2.266,6586151,6526105
447,alpha_lactose,bmse000065,21,62.785,3.817,2.252,7.678,21794330,355124400
448,alpha_lactose,bmse000065,22,74.165,3.811,2.32,3.044,5576473,10794180
449,alpha_lactose,bmse000065,23,63.747,3.794,2.302,3.215,48525850,354495300
450,alpha_lactose,bmse000065,24,62.818,3.784,2.283,6.096,13816420,146298700
451,alpha_lactose,bmse000065,25,78.084,3.779,2.239,15.206,22411880,171878000
452,alpha_lactose,bmse000065,26,63.752,3.768,2.239,3.622,138558700,1186368000
453,alpha_lactose,bmse000065,27,63.761,3.733,2.361,2.928,53900360,359381200
454,alpha_lactose,bmse000065,28,78.084,3.731,2.336,4.169,74749280,723281300
455,alpha_lactose,bmse000065,29,81.047,3.689,2.15,4.67,6949210,63288420
456,alpha_lactose,bmse000065,30,71.285,3.68,2.603,2.292,6968143,22923150
457,alpha_lactose,bmse000065,31,75.251,3.679,2.47,3.375,35694600,293284400
458,alpha_lactose,bmse000065,32,81.063,3.669,2.302,3.223,29673990,232794000
459,alpha_lactose,bmse000065,33,73.684,3.666,2.148,4.24,30891070,240531800
460,alpha_lactose,bmse000065,34,81.076,3.652,2.399,3.393,47074120,400190900
461,alpha_lactose,bmse000065,35,77.542,3.655,1.997,3.552,13242160,71547050
462,alpha_lactose,bmse000065,36,77.084,3.651,2.147,3.239,40880820,264452600
463,alpha_lactose,bmse000065,37,75.236,3.653,2.453,3.122,46634190,340256300
464,alpha_lactose,bmse000065,38,71.278,3.654,2.828,2.11,10697840,32217820
465,alpha_lactose,bmse000065,39,76.532,3.647,2.605,2.408,7787442,23750180
466,alpha_lactose,bmse000065,40,77.087,3.637,2.148,3.577,36274440,388785200
467,alpha_lactose,bmse000065,41,77.088,3.615,2.159,3.188,15543830,94473740
468,alpha_lactose,bmse000065,42,81.052,3.601,2.216,3.646,11326000,86264840
469,alpha_lactose,bmse000065,43,77.527,3.602,2.148,6.876,24921730,359444500
470,alpha_lactose,bmse000065,44,73.887,3.591,2.09,4.596,21567280,221483700
471,alpha_lactose,bmse000065,45,73.8,3.565,3.356,3.495,26189960,322950800
472,alpha_lactose,bmse000065,46,75.241,3.542,2.415,3.443,21600120,165760500
473,alpha_lactose,bmse000065,47,73.687,3.543,2.239,3.63,42089060,455851200
474,alpha_lactose,bmse000065,48,73.681,3.52,2.348,3.53,20320490,150397700
475,alpha_lactose,bmse000065,49,76.53,3.305,2.335,2.986,24912050,165390900
476,alpha_lactose,bmse000065,50,76.529,3.285,2.287,3.147,49178570,328849400
477,alpha_lactose,bmse000065,51,76.53,3.267,2.304,3.129,26322620,197652400
478,4_aminobenzoic_acid,bmse000066,1,133.576,7.74,2.102,3.454,242380300,1702174000
479,4_aminobenzoic_acid,bmse000066,2,133.576,7.719,2.202,2.858,298953300,1779878000
480,4_aminobenzoic_acid,bmse000066,3,117.809,6.83,2.192,3.173,250452000,1697576000
481,4_aminobenzoic_acid,bmse000066,4,117.81,6.81,2.245,2.846,280575200,1715457000
482,AMP,bmse000005,1,142.809,8.571,2.338,2.819,351018500,2031601000
483,AMP,bmse000005,2,155.416,8.169,2.49,2.58,351535500,1913995000
484,AMP,bmse000005,3,89.567,6.106,2.226,4.586,375590900,3833338000
485,AMP,bmse000005,4,77.225,4.795,2.245,4.177,285230900,2941718000
486,AMP,bmse000005,5,73.408,4.517,2.316,4.936,278833300,2992413000
487,AMP,bmse000005,6,87.414,4.376,2.251,4.336,359358600,3535522000
488,AMP,bmse000005,7,66.236,4.032,2.19,4.659,366810900,3506940000
489,anthranilic_acid,bmse000067,1,133.66,7.707,2.183,2.886,108463100,630741100
490,anthranilic_acid,bmse000067,2,133.66,7.687,2.171,3.103,121028800,748893800
491,anthranilic_acid,bmse000067,3,134.726,7.306,2.035,8.782,50532700,1204194000
492,anthranilic_acid,bmse000067,4,134.726,7.287,2.188,3.075,123852700,814704100
493,anthranilic_acid,bmse000067,5,134.727,7.269,2.154,3.45,73788740,578076700
494,anthranilic_acid,bmse000067,6,120.405,6.862,2.251,2.785,103167800,564473800
495,anthranilic_acid,bmse000067,7,134.722,6.853,2.218,2.977,15158000,15069540
